Label,LeftEyebrow,RightEyebrow,LeftLip,RightLip,LipHeight,LipWidth,LeftEyeHeight,LeftEyeWidth,RightEyeHeight,RightEyeWidth,LipsToNose,NoseHeight,NoseWidth,LeftEyeToLeftLip,RightEyeToRightLip
Joy,5.835012,5.860219,6.628295,7.842668,2.98982,6.626812,1.153001,2.504114,1.063015,1.081665,3.989315,11.99512,8.025784,3.179558,2.623424
Joy,6.297365,6.195969,8.847528,9.746162,3.471311,9.196738,1.055041,2.535608,1.063015,1.097725,4.468781,16.06272,10.00308,2.895422,2.722989
Joy,5.848898,5.951392,7.638729,7.296307,2.474244,7.003165,1.051151,2.691212,0.9735052,0.9983647,3.474083,11.23623,7.80647,2.74012,2.932244
Joy,6.052141,5.623395,5.388032,5.471066,1.860521,4.711112,1.066987,2.418677,1.128733,1.154006,2.860244,10.40274,6.983521,3.146671,3.123217
Joy,6.159616,6.195022,9.130135,8.368025,3.259287,8.602801,1.079724,2.600319,1.03709,1.017622,4.256143,14.80877,9.117496,2.413504,2.791368
Joy,5.792954,5.245697,6.313234,7.21694,2.370375,5.988316,1.128496,2.871909,1.046703,1.236694,3.369005,8.902432,7.054473,3.077994,2.619386
Joy,5.509317,4.921696,6.058269,7.4887,1.430035,6.440885,1.075888,2.570912,1,1.074436,2.430021,12.43867,7.943329,3.018462,2.370926
Joy,5.558413,5.519331,8.155523,7.800041,3.222166,7.43956,0.9253378,2.689098,1.080686,1.146241,4.218307,13.09496,8.485586,3.008494,3.008265
Joy,6.101915,6.241776,6.005789,6.01054,2.274947,5.215362,0.9910712,2.357023,1.083087,1.13722,3.274611,12.47307,7.080539,3.363924,3.106807
Joy,4.969432,5.688764,6.294935,4.908091,1.944071,4.73566,1.123182,2.54951,1.118034,1.098127,2.933077,12.60736,7.567234,2.637462,3.492345
Joy,5.744659,5.346395,7.99263,8.509001,2.541422,7.847068,1.040578,2.555125,0.9938837,1.084818,3.541352,13.06945,8.088301,2.817665,2.472773
Joy,6.246171,6.090651,7.73069,6.568196,2.722637,6.777875,1.039371,2.660882,1.056782,1.123732,3.711491,12.23738,7.778988,2.779893,3.198621
Joy,6.516424,6.271408,6.816175,7.124792,2.425056,6.420823,1.023796,2.60855,1.028991,1.136071,3.424958,12.9421,8.431061,2.875594,2.598676
Joy,5.931865,5.235064,6.167721,6.651972,2.190064,5.757152,1.204159,2.605468,1.124251,1.255471,3.190058,10.11828,7.081258,3.077824,2.80292
Joy,5.402652,5.838313,10.01677,8.365606,3.305596,8.70619,1.066987,2.480695,1.117578,1.087968,4.295935,11.4181,8.838922,2.540446,2.863801
Joy,6.28763,5.960878,6.66189,6.562716,2.751817,5.851923,1.162476,2.560089,1.110454,1.209478,3.751333,11.781,7.681298,3.125967,3.301935
Joy,5.782804,5.777064,8.510156,7.882576,3.578197,7.804657,1.199041,2.503033,1.194097,1.273362,4.576855,13.04842,8.510091,2.791795,2.913647
Joy,5.488459,5.771927,6.296604,6.233164,1.450503,5.732053,1.164851,2.647156,1.032266,1.099926,2.4505,10.67515,7.343132,2.592269,2.727004
Joy,5.625586,5.783016,6.876582,6.828047,1.678225,6.350925,1.028315,2.523538,1.139855,1.123732,2.67766,11.29545,7.544587,2.568236,2.715011
Joy,6.058457,5.332531,6.998229,9.6346,1.781011,8.241602,1.0505,2.408687,0.9543423,1.046606,2.766225,10.97848,9.259307,3.300798,2.272677
Joy,5.954434,6.187595,5.912452,5.219466,2.16228,4.5094,1.077033,2.668333,1.126055,1.176435,3.157784,10.70375,6.777114,3.08622,4.116557
Joy,6.095284,5.841186,5.667575,5.917999,1.711689,5.027364,1.162637,2.308903,1.176965,1.229754,2.707825,10.15921,7.074975,3.345105,2.966646
Joy,5.981827,5.915514,6.816081,7.296674,2.250667,6.624356,1.19008,2.511512,1.041367,1.146977,3.248782,10.60303,7.886066,3.178592,2.828427
Joy,6.531451,5.853912,7.23941,8.050077,2.315571,7.124518,1.010153,2.562684,1.00546,1.039371,3.308402,11.6417,8.302881,2.945279,2.728959
Joy,5.254227,5.286539,8.22708,8.856886,3.604959,7.992518,1.027008,2.537313,1.023756,1.178738,4.598866,12.27535,9.448543,2.612341,2.515824
Joy,5.99681,5.893401,10.23683,10.40253,3.820995,10.38201,1.022817,2.450746,1,1.12856,4.816638,11.41981,9.800499,2.669563,2.740694
Joy,6.169532,6.307683,7.515311,7.100158,1.96958,6.82863,1.056118,2.54951,1.056782,1.028783,2.964571,10.36576,7.841097,2.610623,2.608639
Joy,5.613312,5.728506,6.730133,6.76879,2.568959,6.088525,1.098127,2.515962,1.089469,1.081267,3.567386,10.98669,7.495255,3.068876,3.037268
Joy,5.805999,6.002124,6.3464,6.746267,1.409329,6.166931,1.204875,2.48374,1.153725,1.243904,2.408319,11.33837,7.355954,3.236401,2.746933
Joy,6.248745,6.239814,7.545712,7.664373,2.495131,7.300658,1.152422,2.438519,1.098127,1.063353,3.493741,11.77889,8.216642,3.262705,2.825691
Joy,5.945894,6.149434,7.708362,6.635857,2.807326,6.759178,1.059998,2.552813,1.057683,1.089469,3.798293,13.95941,8.342558,2.685392,3.258473
Joy,5.720662,5.841236,7.994902,8.412304,2.850772,7.838471,1.015928,2.649217,1.010153,1.010153,3.849979,14.53695,8.621223,3.056465,2.949767
Joy,6.375453,5.877823,9.142593,9.979759,3.238774,9.470462,1.153725,2.567994,1.07175,1.176918,4.236134,15.38191,10.41632,2.772868,2.513301
Joy,6.010207,5.09527,7.361015,7.900356,2.800916,7.336417,1.028991,2.414633,1.037304,1.140175,3.800908,14.73304,8.426544,3.292292,2.690129
Joy,5.739363,5.854033,8.787663,10.0286,3.270113,9.351826,1.084861,2.673229,1.054295,1.084861,4.263706,17.0726,10.45528,3.04101,2.991903
Joy,5.919502,5.867976,10.33245,9.848736,3.24303,9.882412,0.9638434,2.855494,0.8744746,0.8744746,4.24264,15.08085,10.2676,2.750682,2.706245
Joy,6.318181,5.885693,6.28348,7.007669,1.886796,6.101954,1.085559,2.439605,1.124251,1.171216,2.884441,11.00717,6.99297,3.339011,2.898205
Joy,6.210512,5.791869,7.970073,8.86157,2.395608,8.049075,1.037304,2.532982,1.090195,1.154109,3.395077,11.13081,8.039357,3.297548,2.784952
Joy,5.63762,5.254277,7.674306,8.186836,2.316638,7.668059,1,2.562523,1,1.085304,3.314649,10.70957,8.135428,2.688036,2.564718
Joy,6.339747,6.093355,6.008424,5.76014,1.665742,5.121234,1.167202,2.438571,1.118034,1.194349,2.664355,10.1961,6.978437,2.927179,3.28583
Joy,6.049403,6.149166,6.57334,6.608982,2.290912,6.228965,1.040016,2.936401,0.9690647,1.126515,3.288433,14.02878,7.789311,2.868191,2.949767
Joy,6.683763,6.779058,5.954649,6.635631,2.231437,5.813777,1.079591,2.36716,1.034865,1.07175,3.230245,12.73337,7.581646,3.310346,2.814048
Joy,5.569526,5.52656,5.719294,5.664081,1.669959,4.716931,0.9854538,2.470037,1,1.05247,2.669848,9.686952,6.974257,2.905664,3.07832
Joy,6.3326,6.278615,7.109117,6.44808,2.584436,6.341979,1.028991,2.590908,1.107273,1.11589,3.583968,16.28539,7.962241,3.084169,3.557556
Joy,5.222215,5.221113,10.0899,9.415981,3.13487,9.761106,1,2.668333,1,1.025428,4.132943,13.56803,9.212988,2.333012,2.599314
Joy,5.737046,5.733382,7.955327,7.826342,3.199143,7.199127,1.038069,2.629409,1.033831,1.151385,4.199136,13.4121,8.053972,3.200169,2.853473
Joy,5.771612,5.540274,7.908167,8.242416,2.53556,7.305731,0.9221523,2.735279,1.057721,1.052274,3.533821,11.44298,8.169989,2.865653,2.669888
Joy,5.550102,5.435557,5.952644,7.446404,1.159482,6.248319,0.9876156,2.332381,1.098127,1.063353,2.141276,9.159606,7.548158,3.402256,2.818601
Joy,5.544554,5.518946,6.734311,6.87675,2.818168,6.08602,1.108298,2.366066,1.11035,1.19359,3.816284,12.36018,8.259369,3.500739,3.15948
Joy,6.192925,6.117118,8.015996,9.045246,2.642857,8.286945,1.07448,2.844315,1.032175,1.1094,3.642857,13.84881,8.984147,2.909227,2.710856
Joy,6.231959,6.314572,10.29597,10.00837,3.6,9.8,1.092975,2.663061,1.030776,1.058391,4.6,16.00575,10.24718,2.778583,2.977415
Joy,5.314869,5.950274,6.961897,5.710843,1.403311,6.199471,1.118928,2.469818,1.12094,1.171216,2.395958,13.78951,7.865773,2.657892,3.148925
Joy,5.481187,5.186051,6.924665,7.706423,1.612452,7.007963,1.078906,2.415774,1.073751,1.084652,2.607681,11.25107,8.046389,3.097852,3.004954
Joy,5.4482,5.443482,4.836007,5.502273,0.9910712,4.581363,1.164851,2.439605,1.121883,1.210585,1.988858,14.84351,6.91712,3.06538,2.547167
Joy,6.387859,5.792813,5.727293,6.207103,1.698135,5.327168,1.189414,2.332002,1.11035,1.226421,2.698092,10.42739,7.033926,2.983287,2.717689
Joy,6.235726,5.942439,8.2827,8.016363,3.339328,7.671303,1.069768,2.584318,1.078689,1.183844,4.337946,11.78117,8.466557,2.656901,2.707701
Joy,5.653307,6.005232,9.476682,9.313955,3.001157,9.333705,1.033831,2.712526,1.099165,1.030158,4.000868,16.6782,10.58183,2.882921,3.109547
Joy,6.519608,6.099831,7.1803,7.057591,1.256234,6.813647,1.032592,2.308946,1.042239,1.085778,2.253469,13.3722,8.23213,3.464306,3.09428
Joy,5.659239,6.167203,5.984575,5.607156,1.213415,5.20757,1.11276,2.224199,1.19359,1.226421,2.208097,11.00636,7.237093,2.871769,3.385919
Joy,5.424435,5.841776,8.005205,7.952909,2.921998,7.195952,0.9702904,2.445503,0.9385249,1.038133,3.918588,10.13652,7.857988,3.073994,3.361158
Joy,5.404362,5.202966,10.37883,10.58122,3.833333,10.08884,0.8808303,2.639227,0.9055385,0.8809086,4.833333,13.01537,10.3754,2.854132,2.714592
Joy,5.793228,5.923298,5.956609,6.970635,1.918771,5.815223,0.9533015,2.336549,0.9079231,0.9881049,2.912642,12.50582,7.581506,3.626423,2.993739
Joy,5.595604,5.567549,6.23126,5.711057,1.216001,5.190282,1.165246,2.644884,1.110831,1.127228,2.209321,10.2691,7.462933,2.468894,2.684896
Joy,5.830115,5.59488,8.338957,8.793506,2.568849,8.481092,0.9752027,2.568252,0.9752027,1,3.568759,13.22428,9.264212,3.052026,2.633612
Joy,5.715603,5.915065,4.935276,5.135684,0.9546414,4.678973,1.129368,2.302583,1.229273,1.294433,1.95464,13.4016,6.960715,3.32122,3.37411
Joy,5.601155,5.698575,6.995934,6.343713,1.99708,5.98864,1.239654,2.380029,1.157883,1.191452,2.996756,10.92215,8.056193,2.707489,3.22414
Joy,6.187879,6.18509,6.633112,6.44733,1.501028,6.22247,1.022817,2.332381,1.033727,1.11763,2.500617,10.18798,7.630115,3.029145,3.016807
Joy,5.101281,5.063552,5.803629,5.509822,2.183711,4.644378,1.146563,2.658461,1.153001,1.264911,3.183117,13.64578,7.092672,3.064505,2.885641
Joy,5.646878,5.473869,6.189082,6.534542,2.10238,6,0.9118447,2.552813,0.9480909,0.9480909,3.101613,14.10364,8.426773,2.977392,2.788761
Joy,5.539511,5.614097,5.577887,5.898491,1.810715,5.163713,1,2.552813,0.8602325,0.8944272,2.808068,13.66232,7.61361,3.125779,2.654821
